date,state,district,pincode,total,zscore
2025-05-11,Bihar,Banka,813105,111,4.195743184357497
2025-05-11,Bihar,East Champaran,845301,146,5.753661067604054
2025-05-11,Bihar,Gaya,823003,106,3.9731834867508455
2025-05-11,Bihar,Gaya,824211,88,3.1719685753669022
2025-05-11,Bihar,Gopalganj,841405,115,4.373790942442818
2025-05-11,Bihar,Kaimur (Bhabua),821101,105,3.9286715472295155
2025-05-11,Bihar,Katihar,854116,117,4.462814821485478
2025-05-11,Bihar,Katihar,855114,120,4.596350640049468
2025-05-11,Bihar,Patna,804453,128,4.95244615622011
2025-05-11,Bihar,Purnia,854204,113,4.284767063400157
2025-05-11,Bihar,Purnia,854315,147,5.798173007125384
2025-05-11,Bihar,Samastipur,848101,116,4.418302881964148
2025-05-11,Bihar,West Champaran,845101,116,4.418302881964148
2025-05-11,Bihar,West Champaran,845307,102,3.7951357286655245
2025-05-11,Chhattisgarh,Raipur,492001,97,3.572576031058874
2025-05-11,Delhi,East Delhi,110092,146,5.753661067604054
2025-05-11,Delhi,North East Delhi,110053,123,4.729886458613459
2025-05-11,Delhi,South Delhi,110044,118,4.507326761006808
2025-05-11,Delhi,West Delhi,110041,151,5.976220765210705
2025-05-11,Gujarat,Rajkot,360003,95,3.4835521520162134
2025-05-11,Haryana,Faridabad,121002,117,4.462814821485478
2025-05-11,Haryana,Rohtak,124001,103,3.839647668186855
2025-05-11,Jharkhand,Godda,814153,108,4.062207365793506
2025-04-11,Madhya Pradesh,Morena,476001,146,5.753661067604054
2025-04-11,Madhya Pradesh,Shivpuri,473551,86,3.0829446963242417
2025-04-11,Madhya Pradesh,Singrauli,486886,100,3.7061118496228644
2025-04-11,Maharashtra,Aurangabad,431121,122,4.685374519092129
2025-04-11,Maharashtra,Beed,413249,104,3.884159607708185
2025-04-11,Maharashtra,Beed,431125,122,4.685374519092129
2025-04-11,Maharashtra,Beed,431515,125,4.818910337656119
2025-04-11,Maharashtra,Bhandara,441803,111,4.195743184357497
2025-04-11,Maharashtra,Buldana,443201,111,4.195743184357497
2025-04-11,Maharashtra,Chandrapur,442701,141,5.531101369997402
2025-04-11,Maharashtra,Gadchiroli,442504,117,4.462814821485478
2025-04-11,Maharashtra,Gondiya,441806,88,3.1719685753669022
2025-04-11,Maharashtra,Jalgaon,425105,91,3.305504393930893
2025-04-11,Maharashtra,Kolhapur,415101,138,5.397565551433412
2025-04-11,Maharashtra,Kolhapur,416205,108,4.062207365793506
2025-04-11,Maharashtra,Latur,413513,100,3.7061118496228644
2025-04-11,Maharashtra,Latur,413516,94,3.4390402124948833
2025-04-11,Maharashtra,Mumbai,400072,107,4.017695426272176
2025-04-11,Maharashtra,Nagpur,440008,91,3.305504393930893
2025-04-11,Maharashtra,Nagpur,440017,101,3.7506237891441945
2025-04-11,Maharashtra,Nashik,422209,124,4.774398398134789
2025-04-11,Maharashtra,Nashik,423104,139,5.442077490954742
2025-04-11,Maharashtra,Nashik,423106,142,5.575613309518732
2025-04-11,Maharashtra,Nashik,423204,101,3.7506237891441945
2025-04-11,Maharashtra,Osmanabad,413525,116,4.418302881964148
2025-04-11,Maharashtra,Parbhani,431521,137,5.353053611912081
2025-04-11,Maharashtra,Parbhani,431540,109,4.106719305314836
2025-04-11,Maharashtra,Pune,411048,96,3.5280640915375434
2025-04-11,Maharashtra,Sangli,416413,120,4.596350640049468
2025-04-11,Maharashtra,Satara,415509,107,4.017695426272176
2025-04-11,Maharashtra,Solapur,413006,99,3.661599910101534
2025-04-11,Maharashtra,Solapur,413107,124,4.774398398134789
2025-04-11,Maharashtra,Solapur,413211,132,5.130493914305431
2025-04-11,Maharashtra,Solapur,413248,124,4.774398398134789
2025-04-11,Maharashtra,Solapur,413309,142,5.575613309518732
2025-04-11,Maharashtra,Solapur,413314,88,3.1719685753669022
2025-04-11,Maharashtra,Solapur,413317,93,3.394528272973553
2025-04-11,Maharashtra,Thane,401403,100,3.7061118496228644
2025-04-11,Maharashtra,Thane,401604,142,5.575613309518732
2025-04-11,Maharashtra,Thane,421303,86,3.0829446963242417
2025-04-11,Maharashtra,Thane,421403,102,3.7951357286655245
2025-04-11,Maharashtra,Yavatmal,445105,148,5.842684946646714
2025-04-11,Maharashtra,Yavatmal,445110,136,5.308541672390751
2025-04-11,Manipur,Chandel,795131,88,3.1719685753669022
2025-04-11,Manipur,Imphal West,795136,140,5.486589430476072
2025-04-11,Manipur,Imphal West,795140,114,4.329279002921487
2025-04-11,Manipur,Ukhrul,795145,89,3.2164805148882323
2025-04-11,Punjab,Patiala,147001,95,3.4835521520162134
2025-04-11,Rajasthan,Banswara,327001,133,5.175005853826761
2025-04-11,Rajasthan,Jaipur,302012,102,3.7951357286655245
2025-05-11,Madhya Pradesh,Katni,483501,88,3.1719685753669022
2025-05-11,Maharashtra,Gadchiroli,442603,89,3.2164805148882323
2025-05-11,Maharashtra,Gadchiroli,442703,93,3.394528272973553
2025-05-11,Maharashtra,Gadchiroli,442709,107,4.017695426272176
2025-05-11,Maharashtra,Hingoli,431701,121,4.640862579570799
2025-05-11,Maharashtra,Mumbai Suburban,400043,114,4.329279002921487
2025-05-11,Maharashtra,Osmanabad,413501,141,5.531101369997402
2025-05-11,Maharashtra,Palghar,401602,89,3.2164805148882323
2025-05-11,Maharashtra,Parbhani,431511,114,4.329279002921487
2025-05-11,Maharashtra,Pune,410501,91,3.305504393930893
2025-05-11,Maharashtra,Pune,411028,108,4.062207365793506
2025-05-11,Maharashtra,Raigad,410206,146,5.753661067604054
2025-05-11,Maharashtra,Thane,421305,94,3.4390402124948833
2025-05-11,Maharashtra,Thane,421306,128,4.95244615622011
2025-05-11,Maharashtra,Yavatmal,445204,136,5.308541672390751
2025-05-11,Manipur,Chandel,795131,113,4.284767063400157
2025-05-11,Manipur,Imphal West,795136,161,6.421340160424006
2025-04-11,Jharkhand,East Singhbhum,832102,97,3.572576031058874
2025-04-11,Jharkhand,Giridih,815312,152,6.020732704732035
2025-04-11,Jharkhand,Pakur,816104,88,3.1719685753669022
2025-04-11,Jharkhand,Palamu,822124,118,4.507326761006808
2025-04-11,Jharkhand,West Singhbhum,833214,100,3.7061118496228644
2025-05-11,Punjab,Patiala,147001,95,3.4835521520162134
2025-04-11,West Bengal,Puruliya,723101,111,4.195743184357497
2025-04-11,West Bengal,South 24 Parganas,700141,96,3.5280640915375434
2025-04-11,West Bengal,South 24 Parganas,743338,130,5.04147003526277
2025-04-11,West Bengal,South 24 Parganas,743609,124,4.774398398134789
2025-04-11,West Bengal,South 24 Parganas,743610,96,3.5280640915375434
2025-04-11,West Bengal,South Twenty Four Parganas,743347,91,3.305504393930893
2025-06-11,Bihar,Araria,854312,156,6.198780462817355
2025-06-11,Bihar,Araria,854331,89,3.2164805148882323
2025-06-11,Bihar,Banka,813105,95,3.4835521520162134
2025-06-11,Bihar,Bhagalpur,813210,90,3.2609924544095623
2025-06-11,Bihar,Gaya,824232,100,3.7061118496228644
2025-06-11,Bihar,Gaya,824237,93,3.394528272973553
2025-06-11,Bihar,Jamui,811308,115,4.373790942442818
2025-06-11,Bihar,Katihar,854104,138,5.397565551433412
2025-06-11,Bihar,Katihar,854105,119,4.551838700528138
2025-06-11,Bihar,Katihar,855105,133,5.175005853826761
2025-06-11,Bihar,Madhubani,847402,137,5.353053611912081
2025-06-11,Bihar,Purnia,854326,119,4.551838700528138
2025-06-11,Bihar,Sitamarhi,843323,95,3.4835521520162134
2025-06-11,Bihar,Sitamarhi,843324,133,5.175005853826761
2025-06-11,Bihar,West Champaran,845101,127,4.90793421669878
2025-06-11,Chhattisgarh,Bastar,494442,103,3.839647668186855
2025-06-11,Chhattisgarh,Kawardha,491559,121,4.640862579570799
2025-06-11,Chhattisgarh,Raipur,492001,137,5.353053611912081
2025-06-11,Delhi,North West Delhi,110034,118,4.507326761006808
2025-06-11,Delhi,South Delhi,110019,95,3.4835521520162134
2025-06-11,Delhi,South West Delhi,110043,136,5.308541672390751
2025-06-11,Delhi,South West Delhi,110045,127,4.90793421669878
2025-06-11,Delhi,West Delhi,110018,140,5.486589430476072
2025-06-11,Gujarat,Bhavnagar,364001,96,3.5280640915375434
2025-06-11,Gujarat,Rajkot,360003,116,4.418302881964148
2025-06-11,Gujarat,Surat,395004,180,7.267067011329281
2025-06-11,Haryana,Fatehabad,125051,88,3.1719685753669022
2025-06-11,Maharashtra,Buldhana,443204,89,3.2164805148882323
2025-06-11,Maharashtra,Chandrapur,441215,85,3.0384327568029112
2025-06-11,Maharashtra,Chandrapur,441223,85,3.0384327568029112
2025-06-11,Maharashtra,Dhule,424306,136,5.308541672390751
2025-06-11,Maharashtra,Gondiya,441807,88,3.1719685753669022
2025-06-11,Maharashtra,Jalna,431507,95,3.4835521520162134
2025-06-11,Maharashtra,Kolhapur,416115,131,5.0859819747841
2025-06-11,Maharashtra,Kolhapur,416209,119,4.551838700528138
2025-06-11,Maharashtra,Kolhapur,416210,104,3.884159607708185
2025-06-11,Maharashtra,Nanded,431721,119,4.551838700528138
2025-06-11,Maharashtra,Nanded,431805,139,5.442077490954742
2025-06-11,Maharashtra,Nanded,431809,135,5.264029732869421
2025-06-11,Maharashtra,Nashik,422204,140,5.486589430476072
2025-06-11,Maharashtra,Nashik,423104,119,4.551838700528138
2025-06-11,Maharashtra,Nashik,423502,87,3.1274566358455718
2025-06-11,Maharashtra,Palghar,401305,109,4.106719305314836
2025-06-11,Maharashtra,Pune,411041,120,4.596350640049468
2025-06-11,Maharashtra,Pune,411057,124,4.774398398134789
2025-06-11,Maharashtra,Ratnagiri,416702,102,3.7951357286655245
2025-06-11,Maharashtra,Sangli,416413,129,4.99695809574144
2025-06-11,Maharashtra,Solapur,413209,86,3.0829446963242417
2025-06-11,Maharashtra,Solapur,413251,93,3.394528272973553
2025-06-11,Maharashtra,Solapur,413317,106,3.9731834867508455
2025-06-11,Maharashtra,Thane,401604,90,3.2609924544095623
2025-06-11,Maharashtra,Thane,421403,85,3.0384327568029112
2025-06-11,Maharashtra,Yavatmal,445110,89,3.2164805148882323
2025-06-11,Manipur,Imphal West,795002,156,6.198780462817355
2025-06-11,Punjab,Ludhiana,141001,96,3.5280640915375434
2025-06-11,Rajasthan,Ganganagar,335001,104,3.884159607708185
2025-06-11,Rajasthan,Udaipur,313001,116,4.418302881964148
2025-06-11,Jharkhand,Dhanbad,828205,125,4.818910337656119
2025-06-11,Jharkhand,Godda,814133,152,6.020732704732035
2025-06-11,Jharkhand,Godda,814153,130,5.04147003526277
2025-06-11,Jharkhand,Lohardaga,835302,89,3.2164805148882323
2025-06-11,Jharkhand,Palamu,822122,92,3.350016333452223
2025-06-11,Jharkhand,Palamu,822124,98,3.617087970580204
2025-06-11,Jharkhand,Sahebganj,816102,91,3.305504393930893
2025-06-11,Jharkhand,Sahebganj,816108,134,5.219517793348091
2025-06-11,Jharkhand,West Singhbhum,833214,110,4.151231244836167
2025-06-11,Karnataka,Kolar,563101,93,3.394528272973553
2025-06-11,Madhya Pradesh,Gwalior,474001,122,4.685374519092129
2025-06-11,Madhya Pradesh,Indore,452001,125,4.818910337656119
2025-06-11,Madhya Pradesh,Jhabua,457779,106,3.9731834867508455
2025-06-11,Maharashtra,Ahmadnagar,413715,97,3.572576031058874
2025-06-11,Maharashtra,Ahmadnagar,413725,91,3.305504393930893
2025-06-11,Maharashtra,Ahmadnagar,422605,123,4.729886458613459
2025-06-11,Maharashtra,Ahmadnagar,422610,93,3.394528272973553
2025-06-11,Maharashtra,Akola,444108,92,3.350016333452223
2025-06-11,Maharashtra,Aurangabad,431007,108,4.062207365793506
2025-06-11,Maharashtra,Beed,414204,123,4.729886458613459
2025-06-11,Telangana,Hyderabad,500028,87,3.1274566358455718
2025-06-11,Telangana,Nirmal,504103,113,4.284767063400157
2025-06-11,Uttar Pradesh,Allahabad,212301,121,4.640862579570799
2025-06-11,Uttar Pradesh,Ambedkar Nagar,224149,85,3.0384327568029112
2025-06-11,Uttar Pradesh,Baghpat,250611,134,5.219517793348091
2025-06-11,Uttar Pradesh,Bahraich,271865,135,5.264029732869421
2025-06-11,Uttar Pradesh,Bahraich,271903,91,3.305504393930893
2025-06-11,Uttar Pradesh,Basti,272002,107,4.017695426272176
2025-06-11,Uttar Pradesh,Bulandshahr,202393,86,3.0829446963242417
2025-06-11,Uttar Pradesh,Bulandshahr,203131,111,4.195743184357497
2025-06-11,Uttar Pradesh,Farrukhabad,209625,124,4.774398398134789
2025-06-11,Uttar Pradesh,Fatehpur,212601,149,5.887196886168044
2025-07-11,Bihar,Aurangabad,824125,90,3.2609924544095623
2025-07-11,Bihar,Banka,813104,85,3.0384327568029112
2025-07-11,Bihar,Banka,813106,97,3.572576031058874
2025-07-11,Bihar,Bhagalpur,812005,96,3.5280640915375434
2025-07-11,Bihar,Darbhanga,847203,93,3.394528272973553
2025-07-11,Bihar,Gaya,824206,100,3.7061118496228644
2025-07-11,Bihar,Jamui,811303,102,3.7951357286655245
2025-07-11,Bihar,Jamui,811307,104,3.884159607708185
2025-07-11,Bihar,Kaimur (Bhabua),821108,98,3.617087970580204
2025-07-11,Bihar,Lakhisarai,811302,97,3.572576031058874
2025-07-11,Bihar,Madhubani,847225,91,3.305504393930893
2025-07-11,Bihar,Madhubani,847409,87,3.1274566358455718
2025-07-11,Bihar,Nalanda,803110,94,3.4390402124948833
2025-07-11,Bihar,Purnia,854326,113,4.284767063400157
2025-07-11,Bihar,Saharsa,852127,85,3.0384327568029112
2025-07-11,Bihar,Vaishali,844504,86,3.0829446963242417
2025-07-11,Bihar,West Champaran,845459,97,3.572576031058874
2025-07-11,Chhattisgarh,Bilaspur,495113,86,3.0829446963242417
2025-07-11,Chhattisgarh,Bilaspur,495551,131,5.0859819747841
2025-07-11,Chhattisgarh,Mahasamund,493558,85,3.0384327568029112
2025-07-11,Chhattisgarh,Surguja,497001,89,3.2164805148882323
2025-07-11,Chhattisgarh,Surguja,497111,106,3.9731834867508455
2025-07-11,Chhattisgarh,Surguja,497116,104,3.884159607708185
2025-07-11,Delhi,North East Delhi,110053,113,4.284767063400157
2025-07-11,Delhi,South Delhi,110044,107,4.017695426272176
2025-07-11,Delhi,West Delhi,110018,112,4.240255123878827
2025-07-11,Gujarat,Rajkot,360004,101,3.7506237891441945
2025-07-11,Gujarat,Rajkot,360005,98,3.617087970580204
2025-07-11,Gujarat,Surat,395006,159,6.332316281381346
2025-07-11,Gujarat,Surat,395007,99,3.661599910101534
2025-07-11,Haryana,Jhajjar,124507,86,3.0829446963242417
2025-07-11,Haryana,Yamuna Nagar,135001,144,5.664637188561393
2025-06-11,Uttar Pradesh,Ghazipur,233227,111,4.195743184357497
2025-06-11,Uttar Pradesh,Jalaun,285123,110,4.151231244836167
2025-06-11,Uttar Pradesh,Jalaun,285205,103,3.839647668186855
2025-06-11,Uttar Pradesh,Kannauj,209722,87,3.1274566358455718
2025-06-11,Uttar Pradesh,Kheri,261506,85,3.0384327568029112
2025-06-11,Uttar Pradesh,Kheri,262802,133,5.175005853826761
2025-06-11,Uttar Pradesh,Kheri,262804,120,4.596350640049468
2025-06-11,Uttar Pradesh,Meerut,250401,87,3.1274566358455718
2025-06-11,Uttar Pradesh,Mirzapur,231211,133,5.175005853826761
2025-06-11,Uttar Pradesh,Muzaffarnagar,251001,151,5.976220765210705
2025-06-11,Uttar Pradesh,Muzaffarnagar,251201,111,4.195743184357497
2025-06-11,Uttar Pradesh,Muzaffarnagar,251318,101,3.7506237891441945
2025-06-11,Uttar Pradesh,Rampur,244921,94,3.4390402124948833
2025-06-11,Uttar Pradesh,Sant Kabir Nagar,272125,88,3.1719685753669022
2025-06-11,Uttar Pradesh,Shahjahanpur,242307,99,3.661599910101534
2025-06-11,Uttar Pradesh,Shamli,247776,106,3.9731834867508455
2025-06-11,Uttar Pradesh,Sonbhadra,231216,166,6.643899858030657
2025-06-11,Uttarakhand,Haridwar,247667,121,4.640862579570799
2025-06-11,West Bengal,Bankura,722137,93,3.394528272973553
2025-06-11,West Bengal,Cooch Behar,736169,99,3.661599910101534
2025-06-11,West Bengal,Dakshin Dinajpur,733125,95,3.4835521520162134
2025-06-11,West Bengal,Hooghly,712149,136,5.308541672390751
2025-06-11,West Bengal,Howrah,711315,117,4.462814821485478
2025-06-11,West Bengal,Jalpaiguri,736121,140,5.486589430476072
2025-06-11,West Bengal,Koch Bihar,735303,87,3.1274566358455718
2025-06-11,West Bengal,Kolkata,700023,88,3.1719685753669022
2025-06-11,West Bengal,Murshidabad,742136,109,4.106719305314836
2025-06-11,West Bengal,Murshidabad,742189,100,3.7061118496228644
2025-06-11,West Bengal,Murshidabad,742213,150,5.931708825689374
2025-06-11,West Bengal,Murshidabad,742224,117,4.462814821485478
2025-06-11,West Bengal,Murshidabad,742303,124,4.774398398134789
2025-06-11,West Bengal,Nadia,741152,87,3.1274566358455718
2025-06-11,West Bengal,Paschim Medinipur,721140,131,5.0859819747841
2025-06-11,West Bengal,Paschim Medinipur,721301,141,5.531101369997402
2025-06-11,West Bengal,Puruliya,723131,92,3.350016333452223
2025-06-11,West Bengal,South 24 Parganas,743375,151,5.976220765210705
2025-06-11,West Bengal,Uttar Dinajpur,733128,97,3.572576031058874
2025-06-11,West Bengal,Uttar Dinajpur,733209,140,5.486589430476072
2025-06-11,West Bengal,Uttar Dinajpur,733215,117,4.462814821485478
2025-05-11,West Bengal,Puruliya,723133,122,4.685374519092129
2025-05-11,West Bengal,South 24 Parganas,700135,96,3.5280640915375434
2025-05-11,West Bengal,South 24 Parganas,743372,94,3.4390402124948833
2025-05-11,West Bengal,West Midnapore,721102,120,4.596350640049468
2025-08-11,Bihar,Araria,854312,133,5.175005853826761
2025-08-11,Bihar,Darbhanga,847101,124,4.774398398134789
2025-08-11,Bihar,Darbhanga,847201,106,3.9731834867508455
2025-08-11,Bihar,Darbhanga,847203,113,4.284767063400157
2025-08-11,Bihar,Kaimur (Bhabua),821109,103,3.839647668186855
2025-08-11,Bihar,Katihar,854105,85,3.0384327568029112
2025-08-11,Bihar,Katihar,854116,142,5.575613309518732
2025-08-11,Bihar,Katihar,855105,136,5.308541672390751
2025-08-11,Bihar,Kishanganj,855107,139,5.442077490954742
2025-08-11,Bihar,Kishanganj,855116,135,5.264029732869421
2025-08-11,Bihar,Madhepura,852101,101,3.7506237891441945
2025-08-11,Bihar,Madhepura,852128,106,3.9731834867508455
2025-08-11,Bihar,Madhubani,847108,104,3.884159607708185
2025-08-11,Bihar,Madhubani,847408,152,6.020732704732035
2025-08-11,Bihar,Munger,811213,96,3.5280640915375434
2025-08-11,Bihar,Muzaffarpur,843119,104,3.884159607708185
2025-08-11,Bihar,Patna,801503,112,4.240255123878827
2025-08-11,Bihar,Samastipur,848210,94,3.4390402124948833
2025-08-11,Bihar,Sheohar,843329,98,3.617087970580204
2025-08-11,Bihar,Sitamarhi,843331,125,4.818910337656119
2025-08-11,Bihar,Supaul,854339,100,3.7061118496228644
2025-08-11,Bihar,Vaishali,843114,90,3.2609924544095623
2025-08-11,Bihar,West Champaran,845459,99,3.661599910101534
2025-08-11,Chhattisgarh,Surguja,497111,100,3.7061118496228644
2025-08-11,Delhi,East Delhi,110096,93,3.394528272973553
2025-08-11,Gujarat,Surat,395004,131,5.0859819747841
2025-08-11,Haryana,Panipat,132103,160,6.376828220902676
2025-08-11,Haryana,Sirsa,125055,87,3.1274566358455718
2025-08-11,Jharkhand,Chatra,825401,112,4.240255123878827
2025-08-11,Jharkhand,Godda,814133,142,5.575613309518732
2025-08-11,Jharkhand,Jamtara,815352,89,3.2164805148882323
2025-07-11,Rajasthan,Banswara,327001,121,4.640862579570799
2025-07-11,Rajasthan,Banswara,327801,91,3.305504393930893
2025-07-11,Rajasthan,Jaipur,302029,89,3.2164805148882323
2025-08-11,Maharashtra,Gadchiroli,442707,134,5.219517793348091
2025-08-11,Maharashtra,Jalgaon,425306,94,3.4390402124948833
2025-08-11,Maharashtra,Jalna,431203,89,3.2164805148882323
2025-08-11,Maharashtra,Kolhapur,416101,97,3.572576031058874
2025-07-11,Rajasthan,Bikaner,334001,109,4.106719305314836
2025-07-11,Uttar Pradesh,Chandauli,232104,89,3.2164805148882323
2025-07-11,Uttar Pradesh,Firozabad,283204,100,3.7061118496228644
2025-07-11,Uttar Pradesh,Jalaun,285123,102,3.7951357286655245
2025-07-11,Uttar Pradesh,Jhansi,284204,140,5.486589430476072
2025-07-11,Uttar Pradesh,Kheri,261505,94,3.4390402124948833
2025-07-11,Uttar Pradesh,Kheri,261506,93,3.394528272973553
2025-07-11,Uttar Pradesh,Lalitpur,284403,134,5.219517793348091
2025-07-11,Uttar Pradesh,Mirzapur,231211,123,4.729886458613459
2025-07-11,Uttar Pradesh,Moradabad,244501,89,3.2164805148882323
2025-07-11,Uttar Pradesh,Muzaffarnagar,251314,101,3.7506237891441945
2025-07-11,Uttar Pradesh,Pilibhit,262201,128,4.95244615622011
2025-07-11,Uttar Pradesh,Rae Bareli,229001,145,5.709149128082724
2025-07-11,Uttar Pradesh,Rampur,243701,104,3.884159607708185
2025-07-11,Uttar Pradesh,Rampur,244921,120,4.596350640049468
2025-07-11,Uttar Pradesh,Siddharthnagar,272192,138,5.397565551433412
2025-07-11,Uttar Pradesh,Sitapur,261201,134,5.219517793348091
2025-07-11,Uttar Pradesh,Unnao,241501,111,4.195743184357497
2025-07-11,West Bengal,Bankura,722164,89,3.2164805148882323
2025-07-11,West Bengal,Birbhum,731237,92,3.350016333452223
2025-07-11,West Bengal,Birbhum,731238,86,3.0829446963242417
2025-07-11,West Bengal,Cooch Behar,736159,135,5.264029732869421
2025-07-11,West Bengal,Dakshin Dinajpur,733127,93,3.394528272973553
2025-07-11,West Bengal,Dakshin Dinajpur,733141,89,3.2164805148882323
2025-07-11,West Bengal,Hooghly,712148,130,5.04147003526277
2025-07-11,West Bengal,Howrah,711303,140,5.486589430476072
2025-07-11,West Bengal,Howrah,711312,158,6.287804341860016
2025-07-11,West Bengal,Koch Bihar,735304,118,4.507326761006808
2025-07-11,West Bengal,Koch Bihar,736146,100,3.7061118496228644
2025-07-11,West Bengal,Malda,732138,94,3.4390402124948833
2025-07-11,West Bengal,Murshidabad,742213,97,3.572576031058874
2025-07-11,West Bengal,Paschim Medinipur,721147,111,4.195743184357497
2025-07-11,West Bengal,Paschim Medinipur,721424,151,5.976220765210705
