date,state,district,pincode,total,zscore
2025-10-30,West Bengal,Murshidabad,742133,33,3.4245445889338533
2025-10-30,West Bengal,Murshidabad,742135,59,6.531014847643736
2025-10-30,West Bengal,Murshidabad,742301,40,4.260901966278822
2025-10-30,West Bengal,North 24 Parganas,743425,55,6.053096346303755
2025-10-30,West Bengal,Paschim Medinipur,721211,33,3.4245445889338533
2025-10-30,West Bengal,South 24 Parganas,743347,43,4.619340842283808
2025-10-30,West Bengal,South 24 Parganas,743349,63,7.008933348983718
2025-10-30,West Bengal,South 24 Parganas,743503,51,5.575177844963772
2025-10-30,West Bengal,Uttar Dinajpur,733134,37,3.9024630902738355
2025-10-30,West Bengal,Uttar Dinajpur,733207,148,17.164701502458332
2025-10-30,Assam,Baksa,781367,33,3.4245445889338533
2025-10-30,Assam,Dhubri,783348,34,3.5440242142688487
2025-10-30,Assam,Nagaon,782123,39,4.141422340943826
2025-10-30,Bihar,Araria,854318,32,3.305064963598858
2025-10-30,Bihar,Katihar,855113,39,4.141422340943826
2025-10-30,Bihar,Kishanganj,855107,39,4.141422340943826
2025-10-30,Bihar,Kishanganj,855117,42,4.499861216948813
2025-10-30,Bihar,Purnia,854330,31,3.1855853382638624
2025-10-30,Chhattisgarh,Bemetara,491335,35,3.663503839603844
2025-10-30,Chhattisgarh,Bijapur,494444,31,3.1855853382638624
2025-10-30,Chhattisgarh,Kawardha,491559,41,4.380381591613817
2025-10-30,Chhattisgarh,Surguja,497001,34,3.5440242142688487
2025-10-30,Delhi,South Delhi,110062,51,5.575177844963772
2025-10-30,Delhi,West Delhi,110041,39,4.141422340943826
2025-10-30,Haryana,Ambala,134003,32,3.305064963598858
2025-10-30,Haryana,Fatehabad,125050,31,3.1855853382638624
2025-10-30,Haryana,Gurgaon,122001,41,4.380381591613817
2025-10-30,Haryana,Jind,126116,33,3.4245445889338533
2025-10-30,Haryana,Mewat,122107,36,3.7829834649388396
2025-10-30,Haryana,Mewat,122508,75,8.442688853003665
2025-10-30,Haryana,Rewari,123401,34,3.5440242142688487
2025-10-30,Jammu and Kashmir,Doda,182201,33,3.4245445889338533
2025-10-30,Jammu and Kashmir,Kulgam,192231,49,5.336218594293781
2025-10-30,Jammu and Kashmir,Reasi,182315,30,3.066105712928867
2025-10-30,Jharkhand,Sahebganj,816108,45,4.858300092953799
2025-10-30,Madhya Pradesh,Barwani,451447,32,3.305064963598858
2025-10-30,Madhya Pradesh,Betul,460220,37,3.9024630902738355
2025-10-30,Madhya Pradesh,Burhanpur,450331,75,8.442688853003665
2025-10-30,Madhya Pradesh,Dewas,455227,37,3.9024630902738355
2025-10-30,Madhya Pradesh,Dhar,454001,52,5.694657470298767
2025-10-30,Madhya Pradesh,Dhar,454331,34,3.5440242142688487
2025-10-30,Madhya Pradesh,Indore,452001,59,6.531014847643736
2025-10-30,Madhya Pradesh,Jabalpur,482001,83,9.398525855683628
2025-10-30,Madhya Pradesh,Jabalpur,482003,42,4.499861216948813
2025-10-30,Madhya Pradesh,Jhabua,457779,66,7.367372224988705
2025-10-30,Madhya Pradesh,Katni,483775,35,3.663503839603844
2025-10-30,Madhya Pradesh,Morena,476115,35,3.663503839603844
2025-10-30,Madhya Pradesh,Morena,476224,30,3.066105712928867
2025-10-30,Madhya Pradesh,Rewa,486331,52,5.694657470298767
2025-10-30,Madhya Pradesh,Sagar,470226,35,3.663503839603844
2025-10-30,Madhya Pradesh,Satna,485001,45,4.858300092953799
2025-10-30,Madhya Pradesh,Satna,485331,32,3.305064963598858
2025-10-30,Madhya Pradesh,Satna,485446,36,3.7829834649388396
2025-10-30,Madhya Pradesh,Satna,485771,35,3.663503839603844
2025-10-30,Madhya Pradesh,Seoni,480661,41,4.380381591613817
2025-10-30,Madhya Pradesh,Shivpuri,473551,33,3.4245445889338533
2025-10-30,Madhya Pradesh,Sidhi,486661,93,10.593322109033583
2025-10-30,Madhya Pradesh,Tikamgarh,472101,30,3.066105712928867
2025-10-30,Madhya Pradesh,Ujjain,456006,62,6.889453723648723
2025-10-30,Madhya Pradesh,Ujjain,456222,30,3.066105712928867
2025-10-30,Madhya Pradesh,Ujjain,456443,31,3.1855853382638624
2025-10-30,Madhya Pradesh,Umaria,484660,49,5.336218594293781
2025-10-30,Madhya Pradesh,Vidisha,464221,50,5.455698219628776
2025-10-30,Maharashtra,Palghar,401208,31,3.1855853382638624
2025-10-30,Maharashtra,Parbhani,431401,44,4.738820467618804
2025-10-30,Maharashtra,Raigarh,410206,33,3.4245445889338533
2025-10-30,Maharashtra,Thane,421301,52,5.694657470298767
2025-10-30,Punjab,Ludhiana,141001,34,3.5440242142688487
2025-10-30,Punjab,Ludhiana,141008,34,3.5440242142688487
2025-10-30,Rajasthan,Barmer,344001,35,3.663503839603844
2025-10-30,Rajasthan,Barmer,344704,40,4.260901966278822
2025-10-30,Rajasthan,Jalor,307029,30,3.066105712928867
2025-10-30,Rajasthan,Nagaur,341001,40,4.260901966278822
2025-10-30,Rajasthan,Udaipur,313001,36,3.7829834649388396
2025-10-30,Telangana,Bhadradri Kothagudem,507101,32,3.305064963598858
2025-10-30,Telangana,Hyderabad,500008,59,6.531014847643736
2025-10-30,Telangana,Hyderabad,500028,30,3.066105712928867
2025-10-30,Telangana,Nizamabad,503001,32,3.305064963598858
2025-10-30,Uttar Pradesh,Balrampur,271604,42,4.499861216948813
2025-10-30,Uttar Pradesh,Banda,210001,46,4.977779718288795
2025-10-30,Uttar Pradesh,Bareilly,243201,66,7.367372224988705
2025-10-30,Uttar Pradesh,Bareilly,243301,36,3.7829834649388396
2025-10-30,Uttar Pradesh,Bareilly,243505,37,3.9024630902738355
2025-10-30,Uttar Pradesh,Bijnor,246734,34,3.5440242142688487
2025-10-30,Uttar Pradesh,Budaun,243601,55,6.053096346303755
2025-10-30,Uttar Pradesh,Bulandshahr,203131,44,4.738820467618804
2025-10-30,Uttar Pradesh,Ghaziabad,201002,34,3.5440242142688487
2025-10-30,Uttar Pradesh,Jaunpur,222203,30,3.066105712928867
2025-10-30,Uttar Pradesh,Kanpur Nagar,208001,86,9.756964731688614
2025-10-30,Uttar Pradesh,Kheri,262723,36,3.7829834649388396
2025-10-30,Uttar Pradesh,Lucknow,226002,41,4.380381591613817
2025-10-30,Uttar Pradesh,Meerut,250401,44,4.738820467618804
2025-10-30,Uttar Pradesh,Mirzapur,231001,48,5.2167389689587855
2025-10-30,Uttar Pradesh,Moradabad,244402,39,4.141422340943826
2025-10-30,Uttar Pradesh,Rae Bareli,229001,68,7.6063314756586955
2025-10-30,Uttar Pradesh,Rampur,244901,112,12.863434990398497
2025-10-30,Uttar Pradesh,Siddharthnagar,272153,46,4.977779718288795
2025-10-30,Uttar Pradesh,Sitapur,261001,45,4.858300092953799
2025-10-30,Uttarakhand,Nainital,263139,67,7.4868518503237
2025-10-30,West Bengal,Birbhum,731220,41,4.380381591613817
2025-10-30,West Bengal,Birbhum,731221,36,3.7829834649388396
2025-10-30,West Bengal,Malda,732125,31,3.1855853382638624
2025-10-30,West Bengal,Malda,732139,33,3.4245445889338533
2025-10-30,West Bengal,Malda,732207,45,4.858300092953799
2025-10-30,West Bengal,Murshidabad,742223,39,4.141422340943826
2025-10-30,West Bengal,Murshidabad,742303,35,3.663503839603844
2025-10-30,West Bengal,Paschim Medinipur,721127,31,3.1855853382638624
2025-10-30,West Bengal,Paschim Medinipur,721150,47,5.09725934362379
2025-10-30,West Bengal,South 24 Parganas,743329,115,13.221873866403483
2025-10-30,West Bengal,South 24 Parganas,743338,63,7.008933348983718
2025-10-30,West Bengal,South 24 Parganas,743372,45,4.858300092953799
2025-10-31,Karnataka,Dharwad,580024,34,3.5440242142688487
2025-10-31,Madhya Pradesh,Burhanpur,450331,43,4.619340842283808
2025-10-31,Madhya Pradesh,Dewas,455001,56,6.17257597163875
2025-10-31,Madhya Pradesh,Dewas,455332,35,3.663503839603844
2025-10-31,Madhya Pradesh,Indore,452015,31,3.1855853382638624
2025-10-31,Madhya Pradesh,Jhabua,457779,41,4.380381591613817
2025-10-31,Madhya Pradesh,Morena,476001,33,3.4245445889338533
2025-10-31,Madhya Pradesh,Neemuch,458441,30,3.066105712928867
2025-10-31,Madhya Pradesh,Sehore,466001,30,3.066105712928867
2025-10-31,Maharashtra,Aurangabad,431001,38,4.021942715608831
2025-10-31,Maharashtra,Thane,400612,34,3.5440242142688487
2025-10-31,Maharashtra,Thane,421302,52,5.694657470298767
2025-10-31,Punjab,Gurdaspur,143505,34,3.5440242142688487
2025-10-31,Rajasthan,Barmer,344001,32,3.305064963598858
2025-10-31,Rajasthan,Udaipur,307025,42,4.499861216948813
2025-10-31,Uttar Pradesh,Bahraich,271865,37,3.9024630902738355
2025-10-31,Assam,Sonitpur,784027,39,4.141422340943826
2025-10-31,Bihar,Gaya,824232,36,3.7829834649388396
2025-10-31,Bihar,Madhubani,847108,33,3.4245445889338533
2025-10-31,Haryana,Faridabad,121004,45,4.858300092953799
2025-10-31,Haryana,Jind,126102,35,3.663503839603844
2025-10-31,Haryana,Yamuna Nagar,135001,33,3.4245445889338533
2025-10-31,Uttar Pradesh,Bareilly,243505,31,3.1855853382638624
2025-10-31,Uttar Pradesh,Bijnor,246762,38,4.021942715608831
2025-10-31,Uttar Pradesh,Firozabad,283204,38,4.021942715608831
2025-10-31,Uttar Pradesh,Gautam Buddha Nagar,201301,47,5.09725934362379
2025-10-31,Uttar Pradesh,Ghaziabad,201001,44,4.738820467618804
2025-10-31,Uttar Pradesh,Ghaziabad,201102,54,5.933616720968759
2025-10-31,Uttar Pradesh,Mainpuri,205001,31,3.1855853382638624
2025-10-31,Uttar Pradesh,Meerut,250001,56,6.17257597163875
2025-10-31,Uttar Pradesh,Meerut,250401,35,3.663503839603844
2025-10-31,Uttar Pradesh,Moradabad,244001,87,9.87644435702361
2025-10-31,Uttar Pradesh,Muzaffarnagar,251002,30,3.066105712928867
2025-10-31,Uttar Pradesh,Rampur,244922,33,3.4245445889338533
2025-10-31,Uttar Pradesh,Saharanpur,247001,86,9.756964731688614
2025-10-31,Uttarakhand,Dehradun,248001,32,3.305064963598858
2025-10-31,Karnataka,Bengaluru,560068,31,3.1855853382638624
2025-10-31,Madhya Pradesh,Betul,460001,30,3.066105712928867
2025-10-31,Madhya Pradesh,Damoh,470775,33,3.4245445889338533
2025-10-31,Madhya Pradesh,Dhar,454446,37,3.9024630902738355
2025-10-31,Madhya Pradesh,Jabalpur,482001,33,3.4245445889338533
2025-10-31,Madhya Pradesh,Morena,476224,41,4.380381591613817
2025-10-31,Madhya Pradesh,Panna,488442,32,3.305064963598858
2025-10-31,Madhya Pradesh,Ratlam,457001,45,4.858300092953799
2025-10-31,Madhya Pradesh,Rewa,486001,31,3.1855853382638624
2025-10-31,Madhya Pradesh,Satna,485001,31,3.1855853382638624
2025-10-31,Madhya Pradesh,Sidhi,486661,54,5.933616720968759
2025-10-31,Madhya Pradesh,Singrauli,486886,42,4.499861216948813
2025-10-31,Madhya Pradesh,Ujjain,456771,35,3.663503839603844
2025-10-31,Bihar,Araria,854333,31,3.1855853382638624
2025-10-31,Rajasthan,Churu,331022,30,3.066105712928867
2025-10-31,Uttar Pradesh,Balrampur,271604,36,3.7829834649388396
2025-10-31,Uttar Pradesh,Kheri,261505,31,3.1855853382638624
2025-10-31,Uttar Pradesh,Muzaffarnagar,251001,43,4.619340842283808
2025-10-31,Uttar Pradesh,Rampur,244901,71,7.964770351663682
2025-10-31,Uttar Pradesh,Shahjahanpur,242001,40,4.260901966278822
2025-10-31,Uttarakhand,Nainital,263139,35,3.663503839603844
2025-10-31,West Bengal,Uttar Dinajpur,733202,50,5.455698219628776
2025-10-31,Delhi,North East Delhi,110094,61,6.769974098313727
2025-10-31,Haryana,Hisar,125001,32,3.305064963598858
2025-10-31,Haryana,Panipat,132103,47,5.09725934362379
2025-10-31,Madhya Pradesh,Alirajpur,457990,53,5.814137095633764
2025-10-31,Madhya Pradesh,Chhindwara,480001,37,3.9024630902738355
2025-10-31,Madhya Pradesh,Dewas,455336,31,3.1855853382638624
2025-10-31,Madhya Pradesh,Katni,483501,50,5.455698219628776
2025-10-31,Madhya Pradesh,Morena,476221,33,3.4245445889338533
2025-10-31,Maharashtra,Nashik,423203,52,5.694657470298767
2025-10-31,Rajasthan,Alwar,301001,44,4.738820467618804
2025-10-31,Rajasthan,Jalor,343041,33,3.4245445889338533
2025-10-31,Bihar,Saharsa,852106,30,3.066105712928867
2025-10-31,Bihar,Sitamarhi,843324,33,3.4245445889338533
2025-10-31,Uttar Pradesh,Bareilly,243201,35,3.663503839603844
2025-10-31,Uttar Pradesh,Bareilly,243503,32,3.305064963598858
2025-10-31,Uttar Pradesh,Bijnor,246701,40,4.260901966278822
2025-10-31,Uttar Pradesh,Bulandshahr,203001,36,3.7829834649388396
2025-10-31,Uttar Pradesh,Hardoi,241001,58,6.411535222308741
2025-10-31,Uttar Pradesh,Pilibhit,262122,33,3.4245445889338533
2025-10-31,Uttar Pradesh,Shamli,247776,36,3.7829834649388396
2025-10-31,West Bengal,Malda,732201,43,4.619340842283808
2025-10-31,West Bengal,Uttar Dinajpur,733207,59,6.531014847643736
2025-10-31,Chhattisgarh,Raipur,492001,38,4.021942715608831
2025-10-31,Delhi,North East Delhi,110053,36,3.7829834649388396
2025-10-31,Haryana,Gurgaon,122001,33,3.4245445889338533
2025-10-31,Jammu and Kashmir,Doda,182203,49,5.336218594293781
2025-10-31,Jharkhand,Jamtara,815352,36,3.7829834649388396
2025-10-31,Madhya Pradesh,Barwani,451666,52,5.694657470298767
2025-10-31,Madhya Pradesh,Guna,473001,35,3.663503839603844
2025-10-31,Madhya Pradesh,Jhabua,457661,86,9.756964731688614
2025-10-31,Madhya Pradesh,Jhabua,457993,33,3.4245445889338533
2025-10-31,Madhya Pradesh,Panna,488220,40,4.260901966278822
2025-10-31,Madhya Pradesh,Shajapur,465001,32,3.305064963598858
2025-10-31,Maharashtra,Nandurbar,425414,40,4.260901966278822
2025-10-31,Meghalaya,Ri Bhoi,793102,30,3.066105712928867
2025-10-31,Punjab,Amritsar,143001,52,5.694657470298767
2025-10-31,Uttar Pradesh,Agra,282001,51,5.575177844963772
2025-10-31,Uttar Pradesh,Bareilly,243122,30,3.066105712928867
2025-10-31,Uttar Pradesh,Hapur,245101,55,6.053096346303755
2025-10-31,Uttar Pradesh,Kanpur Nagar,208001,41,4.380381591613817
2025-10-31,Uttar Pradesh,Lucknow,226003,38,4.021942715608831
2025-10-31,Uttar Pradesh,Saharanpur,247341,30,3.066105712928867
2025-10-31,Uttar Pradesh,Sitapur,261001,30,3.066105712928867
2025-10-31,West Bengal,South 24 Parganas,743312,30,3.066105712928867
2025-10-31,West Bengal,South 24 Parganas,743329,62,6.889453723648723
2025-10-31,West Bengal,South 24 Parganas,743355,31,3.1855853382638624
2025-10-31,West Bengal,South 24 Parganas,743502,34,3.5440242142688487
2025-10-31,West Bengal,Uttar Dinajpur,733201,43,4.619340842283808
2025-10-31,Bihar,Araria,854311,45,4.858300092953799
2025-10-31,Bihar,West Champaran,845438,36,3.7829834649388396
2025-10-31,Haryana,Mewat,122508,49,5.336218594293781
2025-10-31,Karnataka,Raichur,584111,32,3.305064963598858
2025-10-31,Madhya Pradesh,Bhopal,462001,38,4.021942715608831
2025-10-31,Madhya Pradesh,Indore,452001,36,3.7829834649388396
2025-10-31,Madhya Pradesh,Indore,452016,41,4.380381591613817
2025-10-31,Madhya Pradesh,Khargone,451441,50,5.455698219628776
2025-10-31,Madhya Pradesh,Morena,476115,30,3.066105712928867
2025-10-31,Madhya Pradesh,Ujjain,456006,40,4.260901966278822
2025-10-31,Uttar Pradesh,Aligarh,202001,52,5.694657470298767
2025-10-31,Uttar Pradesh,Amroha,244221,38,4.021942715608831
2025-10-31,Uttar Pradesh,Budaun,243601,41,4.380381591613817
2025-10-31,Uttar Pradesh,Firozabad,283203,43,4.619340842283808
2025-10-31,Uttar Pradesh,Kheri,262802,31,3.1855853382638624
2025-10-31,Uttar Pradesh,Mau,275101,37,3.9024630902738355
2025-10-31,Uttar Pradesh,Meerut,250002,109,12.50499611439351
2025-10-31,Uttar Pradesh,Pilibhit,262001,39,4.141422340943826
2025-10-31,Uttar Pradesh,Saharanpur,247554,33,3.4245445889338533
2025-10-31,West Bengal,Murshidabad,742202,35,3.663503839603844
2025-10-31,West Bengal,South 24 Parganas,743338,31,3.1855853382638624
2025-10-31,West Bengal,Uttar Dinajpur,733210,51,5.575177844963772
2025-10-31,Maharashtra,Thane,401107,32,3.305064963598858
2025-10-31,Bihar,Madhubani,847408,33,3.4245445889338533
2025-10-31,Delhi,North West Delhi,110042,31,3.1855853382638624
2025-10-31,Delhi,South Delhi,110062,46,4.977779718288795
2025-10-31,Delhi,West Delhi,110041,33,3.4245445889338533
2025-10-31,Delhi,West Delhi,110059,59,6.531014847643736
2025-11-01,Meghalaya,Ri Bhoi,793122,32,3.305064963598858
2025-11-01,Uttar Pradesh,Aligarh,202001,30,3.066105712928867
2025-11-01,Meghalaya,West Jaintia Hills,793150,51,5.575177844963772
2025-11-01,Punjab,Amritsar,143001,51,5.575177844963772
2025-11-02,Delhi,East Delhi,110096,30,3.066105712928867
2025-11-02,Delhi,North West Delhi,110086,65,7.247892599653709
2025-11-02,Gujarat,Surat,395004,32,3.305064963598858
2025-11-02,Gujarat,Surat,395010,40,4.260901966278822
2025-11-02,Haryana,Faridabad,121001,45,4.858300092953799
2025-11-02,Haryana,Gurgaon,122001,53,5.814137095633764
2025-11-02,Jharkhand,Garhwa,822128,43,4.619340842283808
2025-11-02,Jharkhand,Ranchi,834001,42,4.499861216948813
2025-11-02,Jharkhand,Ranchi,835204,41,4.380381591613817
2025-11-02,Jharkhand,Sahebganj,816101,34,3.5440242142688487
2025-11-02,Punjab,Bathinda,151001,33,3.4245445889338533
2025-11-02,Punjab,Ludhiana,141003,32,3.305064963598858
2025-11-02,Rajasthan,Banswara,327801,36,3.7829834649388396
2025-11-02,Telangana,Hyderabad,500064,32,3.305064963598858
2025-11-02,Telangana,Medchal-malkajgiri,500090,31,3.1855853382638624
2025-11-02,Madhya Pradesh,Bhind,477001,35,3.663503839603844
2025-11-02,Madhya Pradesh,Guna,473001,40,4.260901966278822
2025-11-02,Madhya Pradesh,Katni,483330,34,3.5440242142688487
2025-11-02,Madhya Pradesh,Khargone,451441,31,3.1855853382638624
2025-11-02,Madhya Pradesh,Mandla,481661,30,3.066105712928867
2025-11-02,Madhya Pradesh,Mandsaur,458002,33,3.4245445889338533
2025-11-02,Madhya Pradesh,Mandsaur,458775,52,5.694657470298767
2025-11-02,Madhya Pradesh,Mandsaur,458883,68,7.6063314756586955
2025-11-02,Madhya Pradesh,Panna,488220,54,5.933616720968759
2025-11-02,Madhya Pradesh,Shivpuri,473551,34,3.5440242142688487
2025-11-02,Madhya Pradesh,Umaria,484661,36,3.7829834649388396
2025-11-02,Maharashtra,Palghar,401209,40,4.260901966278822
2025-11-02,Odisha,Bargarh,768036,40,4.260901966278822
2025-11-02,Uttar Pradesh,Balrampur,271201,31,3.1855853382638624
2025-11-02,Uttar Pradesh,Bareilly,243122,33,3.4245445889338533
2025-11-02,Uttar Pradesh,Bareilly,243301,38,4.021942715608831
2025-11-02,Uttar Pradesh,Etawah,206001,40,4.260901966278822
2025-11-02,Uttar Pradesh,Gautam Buddha Nagar,201301,63,7.008933348983718
2025-11-02,Uttar Pradesh,Hardoi,241124,31,3.1855853382638624
2025-11-02,Uttar Pradesh,Kanpur Nagar,208001,67,7.4868518503237
2025-11-02,Uttar Pradesh,Kheri,262802,38,4.021942715608831
2025-11-02,Uttar Pradesh,Mathura,281001,31,3.1855853382638624
2025-11-02,Uttar Pradesh,Meerut,250004,46,4.977779718288795
2025-11-02,Uttar Pradesh,Mirzapur,231001,48,5.2167389689587855
2025-11-02,Uttar Pradesh,Moradabad,244402,34,3.5440242142688487
2025-11-02,Uttar Pradesh,Muzaffarnagar,251002,31,3.1855853382638624
2025-11-02,Uttar Pradesh,Muzaffarnagar,251318,31,3.1855853382638624
2025-11-02,Uttar Pradesh,Pilibhit,262122,65,7.247892599653709
2025-11-02,Uttar Pradesh,Saharanpur,247001,128,14.775108995758425
2025-11-02,Uttar Pradesh,Saharanpur,247554,48,5.2167389689587855
2025-11-02,Uttar Pradesh,Unnao,209861,31,3.1855853382638624
2025-11-02,Uttar Pradesh,Unnao,241501,30,3.066105712928867
2025-11-02,Uttar Pradesh,Varanasi,221001,33,3.4245445889338533
2025-11-02,Uttarakhand,Dehradun,248001,54,5.933616720968759
2025-11-02,West Bengal,Birbhum,731237,32,3.305064963598858
2025-11-02,West Bengal,Murshidabad,742135,56,6.17257597163875
2025-11-02,West Bengal,Murshidabad,742189,68,7.6063314756586955
2025-11-02,West Bengal,Murshidabad,742213,33,3.4245445889338533
2025-11-02,West Bengal,Murshidabad,742226,30,3.066105712928867
2025-11-02,West Bengal,Paschim Medinipur,721211,33,3.4245445889338533
2025-11-02,West Bengal,South 24 Parganas,743337,62,6.889453723648723
2025-11-02,West Bengal,South 24 Parganas,743338,83,9.398525855683628
2025-11-02,West Bengal,South 24 Parganas,743349,67,7.4868518503237
2025-11-02,West Bengal,South 24 Parganas,743375,49,5.336218594293781
2025-11-02,West Bengal,Uttar Dinajpur,733215,41,4.380381591613817
2025-11-02,Bihar,Bhagalpur,853205,42,4.499861216948813
2025-11-02,Uttar Pradesh,Hardoi,241001,64,7.128412974318714
2025-11-02,Uttar Pradesh,Kheri,262804,41,4.380381591613817
2025-11-02,Uttar Pradesh,Meerut,250001,67,7.4868518503237
2025-11-02,Uttar Pradesh,Muzaffarnagar,251203,53,5.814137095633764
2025-11-02,Uttar Pradesh,Saharanpur,247341,30,3.066105712928867
2025-11-02,Uttar Pradesh,Shahjahanpur,242001,69,7.725811100993691
2025-11-02,Uttar Pradesh,Shamli,247774,40,4.260901966278822
2025-11-02,Uttar Pradesh,Sitapur,261001,34,3.5440242142688487
2025-11-02,Uttar Pradesh,Unnao,209801,93,10.593322109033583
2025-11-02,West Bengal,Hooghly,712149,35,3.663503839603844
2025-11-02,West Bengal,Malda,732125,38,4.021942715608831
2025-11-02,West Bengal,Murshidabad,742202,96,10.951760985038568
2025-11-02,West Bengal,Murshidabad,742303,40,4.260901966278822
2025-11-02,West Bengal,Paschim Medinipur,721127,46,4.977779718288795
2025-11-02,West Bengal,South 24 Parganas,743329,111,12.743955365063501
2025-11-02,West Bengal,South 24 Parganas,743354,31,3.1855853382638624
2025-11-02,West Bengal,South 24 Parganas,743504,36,3.7829834649388396
2025-11-02,West Bengal,Uttar Dinajpur,733201,36,3.7829834649388396
2025-11-02,West Bengal,Uttar Dinajpur,733210,41,4.380381591613817
2025-11-02,Rajasthan,Udaipur,313001,30,3.066105712928867
2025-11-02,Uttar Pradesh,Agra,282001,67,7.4868518503237
2025-11-02,Uttar Pradesh,Baghpat,250611,36,3.7829834649388396
2025-11-02,Uttar Pradesh,Bareilly,243201,48,5.2167389689587855
2025-11-02,Uttar Pradesh,Budaun,243639,35,3.663503839603844
2025-11-02,Uttar Pradesh,Bulandshahr,203131,40,4.260901966278822
2025-11-02,Uttar Pradesh,Gautam Buddha Nagar,203207,37,3.9024630902738355
